evaluation	view	fold_id	model	family	train_n	test_n	parameters_json	centring_means_sha256
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-001	gmolai_esm2_esm_if1_bilinear	bilinear	617	7	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 1.5677182138534236, ""1.0"": 1.5998723720583272, ""10.0"": 1.2781626809862583, ""100.0"": 1.1324809407738692}}"	c0a737293df27777c79b996a98dd95466ccb964f6b8a4cef4f12cae351ebaeb4
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-001	gmolai_ridge	ridge	617	7	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 2.2330033181088735, ""1.0"": 1.9262475926052827, ""10.0"": 1.6516419002797043, ""100.0"": 1.391182774991355}}"	c0a737293df27777c79b996a98dd95466ccb964f6b8a4cef4f12cae351ebaeb4
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	global_mean	mean	621	7	"{""mean"": 7.651778656031674e-17}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	target_training_mean	target_mean	621	7	"{""centred_target_training_mean"": 0.0}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_ridge	ridge	621	7	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 1.8642304315315168, ""1.0"": 1.755597408915353, ""10.0"": 1.5991267962690148, ""100.0"": 1.436680843334974}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	esm2_sequence_ridge	ridge	621	7	"{""alpha"": 100.0, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.2337347469913185, ""1.0"": 1.2337347469913185, ""10.0"": 1.2337347469913185, ""100.0"": 1.2337347469913185}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_additive_no_pocket	additive	621	7	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 1.8662953019134427, ""1.0"": 1.7630924494571247, ""10.0"": 1.5932429726728332, ""100.0"": 1.411403397456873}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_knn	knn	621	7	"{""inner_RMSE"": {""1"": 1.100866953982348, ""3"": 1.1114052576890256, ""5"": 1.1063877934691388, ""10"": 1.1282943488138106}, ""k"": 1}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	esm2_sequence_knn	knn	621	7	"{""inner_RMSE"": {""1"": 1.2337347469913182, ""3"": 1.2337347469913182, ""5"": 1.2337347469913182, ""10"": 1.2337347469913182}, ""k"": 1}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	global_structure_knn	knn	621	7	"{""inner_RMSE"": {""1"": 1.2337347469913182, ""3"": 1.2337347469913182, ""5"": 1.2337347469913182, ""10"": 1.2337347469913182}, ""k"": 1}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	pocket_structure_knn	knn	621	7	"{""inner_RMSE"": {""1"": 1.2337347469913182, ""3"": 1.2337347469913182, ""5"": 1.2337347469913182, ""10"": 1.2337347469913182}, ""k"": 1}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	descriptor_only	ridge	621	7	"{""alpha"": 100.0, ""dimensions"": 116, ""inner_RMSE"": {""0.1"": 1.2337347469913182, ""1.0"": 1.2337347469913182, ""10.0"": 1.2337347469913182, ""100.0"": 1.2337347469913182}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	descriptor_knn	knn	621	7	"{""inner_RMSE"": {""1"": 1.2337347469913182, ""3"": 1.2337347469913182, ""5"": 1.233734746991318, ""10"": 1.2337347469913182}, ""k"": 5}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_descriptor_additive_full	additive	621	7	"{""alpha"": 100.0, ""dimensions"": 2164, ""inner_RMSE"": {""0.1"": 1.8915601291437434, ""1.0"": 1.7759688382140548, ""10.0"": 1.5912502888492959, ""100.0"": 1.4293104249059074}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_descriptor_additive_full	additive	621	7	"{""alpha"": 100.0, ""dimensions"": 2804, ""inner_RMSE"": {""0.1"": 1.8735303040032547, ""1.0"": 1.7608444721471066, ""10.0"": 1.573881014053215, ""100.0"": 1.3936003091017792}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_descriptor_additive_matched	additive	621	7	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 1.1783371042134003, ""1.0"": 1.193432461081829, ""10.0"": 1.1516319343095813, ""100.0"": 1.139104323434419}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_descriptor_bilinear	bilinear	621	7	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 2.6681231287907856, ""1.0"": 2.092647510245034, ""10.0"": 1.199368489180372, ""100.0"": 0.9904199409606471}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_descriptor_bilinear_permuted	bilinear	621	7	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 1.733092031722088, ""1.0"": 1.4492185657239998, ""10.0"": 1.3064749760133088, ""100.0"": 1.1990445536018959}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_descriptor_film	film	621	7	"{""parameter_count"": 1249, ""selected_epoch"": 15, ""validation_scores"": {""0.0001"": 0.8232005126008574, ""0.001"": 0.8232174842075244, ""0.01"": 0.8233883424652666}, ""weight_decay"": 0.0001}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	gmolai_esm2_descriptor_additive_matched	additive	617	7	"{""alpha"": 10.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 1.1857991025867618, ""1.0"": 1.0913252186007596, ""10.0"": 0.9631233175421576, ""100.0"": 1.1064730370415048}}"	7d7278f37e6c3f537b5e9f473bdd872f9a65507ad2a7ea63752876468656e5db
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	gmolai_esm2_descriptor_bilinear	bilinear	617	7	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 1.6417415644999818, ""1.0"": 1.187368627665268, ""10.0"": 1.3388872928243738, ""100.0"": 1.0531626826084364}}"	7d7278f37e6c3f537b5e9f473bdd872f9a65507ad2a7ea63752876468656e5db
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	esm_if1_only	ridge	621	7	"{""alpha"": 100.0, ""dimensions"": 1024, ""inner_RMSE"": {""0.1"": 1.2337347469913185, ""1.0"": 1.2337347469913185, ""10.0"": 1.2337347469913185, ""100.0"": 1.2337347469913185}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	esm_if1_knn	knn	621	7	"{""inner_RMSE"": {""1"": 1.2337347469913182, ""3"": 1.2337347469913185, ""5"": 1.2337347469913182, ""10"": 1.2337347469913182}, ""k"": 1}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm_if1_additive_full	additive	621	7	"{""alpha"": 100.0, ""dimensions"": 3072, ""inner_RMSE"": {""0.1"": 1.8808869852677041, ""1.0"": 1.765560539700028, ""10.0"": 1.5723698856127486, ""100.0"": 1.3889423573816608}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_esm_if1_additive_full	additive	621	7	"{""alpha"": 100.0, ""dimensions"": 3712, ""inner_RMSE"": {""0.1"": 1.889922247761136, ""1.0"": 1.7812292776975636, ""10.0"": 1.5842490499158957, ""100.0"": 1.3922842545983272}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_esm_if1_additive_matched	additive	621	7	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 1.1450791751689182, ""1.0"": 1.1490975035587025, ""10.0"": 1.1478364829082346, ""100.0"": 1.1355847322456343}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_esm_if1_bilinear	bilinear	621	7	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 2.159100541044972, ""1.0"": 1.8629980936565893, ""10.0"": 1.4793079754886134, ""100.0"": 1.1609148330333663}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	621	7	"{""alpha"": 10.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 2.3480823011523655, ""1.0"": 1.726576047746591, ""10.0"": 1.213846656808625, ""100.0"": 1.2189935006152042}}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	ecfp_esm2_esm_if1_film	film	621	7	"{""parameter_count"": 1249, ""selected_epoch"": 13, ""validation_scores"": {""0.0001"": 0.6887028665940353, ""0.001"": 0.6887108218554071, ""0.01"": 0.6887905729242835}, ""weight_decay"": 0.0001}"	1ccf5781165625e488e5e14037f79d0b3055f2b8880fde80677d6c7622989b43
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	gmolai_esm2_esm_if1_additive_matched	additive	617	7	"{""alpha"": 10.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 1.278976183782763, ""1.0"": 1.1799496095230757, ""10.0"": 1.0278756539221983, ""100.0"": 1.1327385722267964}}"	7d7278f37e6c3f537b5e9f473bdd872f9a65507ad2a7ea63752876468656e5db
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	gmolai_esm2_esm_if1_bilinear	bilinear	617	7	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 1.2922080456893734, ""1.0"": 1.3358855885944174, ""10.0"": 1.0501674961223944, ""100.0"": 1.00445354316676}}"	7d7278f37e6c3f537b5e9f473bdd872f9a65507ad2a7ea63752876468656e5db
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-002	gmolai_ridge	ridge	617	7	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 2.377511227864857, ""1.0"": 1.7657528689237096, ""10.0"": 1.3494394512147738, ""100.0"": 1.1138555170813675}}"	7d7278f37e6c3f537b5e9f473bdd872f9a65507ad2a7ea63752876468656e5db
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	global_mean	mean	625	3	"{""mean"": 1.2505552149377764e-16}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	target_training_mean	target_mean	625	3	"{""centred_target_training_mean"": 0.0}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_ridge	ridge	625	3	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 1.6085596786820104, ""1.0"": 1.5469209594933866, ""10.0"": 1.52176909278444, ""100.0"": 1.494776303854032}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	esm2_sequence_ridge	ridge	625	3	"{""alpha"": 100.0, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.4292921878092897, ""1.0"": 1.4292921878092897, ""10.0"": 1.4292921878092897, ""100.0"": 1.4292921878092897}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_additive_no_pocket	additive	625	3	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 1.6573885440214493, ""1.0"": 1.5927716778956627, ""10.0"": 1.5233824728914844, ""100.0"": 1.4585047471098442}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_knn	knn	625	3	"{""inner_RMSE"": {""1"": 1.3851496568921702, ""3"": 1.2518497102220518, ""5"": 1.2634446479494952, ""10"": 1.2666598904123108}, ""k"": 3}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	esm2_sequence_knn	knn	625	3	"{""inner_RMSE"": {""1"": 1.4292921878092897, ""3"": 1.4292921878092897, ""5"": 1.4292921878092897, ""10"": 1.4292921878092897}, ""k"": 1}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	global_structure_knn	knn	625	3	"{""inner_RMSE"": {""1"": 1.4292921878092897, ""3"": 1.4292921878092897, ""5"": 1.4292921878092897, ""10"": 1.4292921878092897}, ""k"": 1}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	pocket_structure_knn	knn	625	3	"{""inner_RMSE"": {""1"": 1.4292921878092897, ""3"": 1.4292921878092897, ""5"": 1.4292921878092897, ""10"": 1.4292921878092897}, ""k"": 1}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	descriptor_only	ridge	625	3	"{""alpha"": 100.0, ""dimensions"": 116, ""inner_RMSE"": {""0.1"": 1.4292921878092897, ""1.0"": 1.4292921878092897, ""10.0"": 1.4292921878092897, ""100.0"": 1.4292921878092897}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	descriptor_knn	knn	625	3	"{""inner_RMSE"": {""1"": 1.4292921878092897, ""3"": 1.4292921878092895, ""5"": 1.4292921878092895, ""10"": 1.4292921878092897}, ""k"": 3}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_descriptor_additive_full	additive	625	3	"{""alpha"": 100.0, ""dimensions"": 2164, ""inner_RMSE"": {""0.1"": 1.6397684943827002, ""1.0"": 1.5715759178471513, ""10.0"": 1.514725693010711, ""100.0"": 1.4723505722198704}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_descriptor_additive_full	additive	625	3	"{""alpha"": 100.0, ""dimensions"": 2804, ""inner_RMSE"": {""0.1"": 1.6517032007435077, ""1.0"": 1.5827387463282894, ""10.0"": 1.5004938074578331, ""100.0"": 1.4335267868331578}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_descriptor_additive_matched	additive	625	3	"{""alpha"": 10.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 1.1992472432731403, ""1.0"": 1.2047634301851649, ""10.0"": 1.163738642591897, ""100.0"": 1.1734506882426594}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_descriptor_bilinear	bilinear	625	3	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 2.8326766546494713, ""1.0"": 2.217416657670248, ""10.0"": 1.2379575158729752, ""100.0"": 1.0418309564428383}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_descriptor_bilinear_permuted	bilinear	625	3	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 1.8641068297171717, ""1.0"": 1.5172002549822328, ""10.0"": 1.3494174985242355, ""100.0"": 1.251350678400089}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_descriptor_film	film	625	3	"{""parameter_count"": 1249, ""selected_epoch"": 11, ""validation_scores"": {""0.0001"": 0.5906419596951754, ""0.001"": 0.5906711973324003, ""0.01"": 0.5909629586649178}, ""weight_decay"": 0.0001}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	gmolai_esm2_descriptor_additive_matched	additive	621	3	"{""alpha"": 1.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 1.3592182637001045, ""1.0"": 1.3406627738941723, ""10.0"": 1.378236835081649, ""100.0"": 1.406307492731587}}"	f159631ab531566a7bc2c115b7ad2bbba89c2dc59905648bca90365b1aa572f4
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	gmolai_esm2_descriptor_bilinear	bilinear	621	3	"{""alpha"": 1.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 1.5640197949275723, ""1.0"": 1.141002973555389, ""10.0"": 1.4743585287277279, ""100.0"": 1.2817450695027077}}"	f159631ab531566a7bc2c115b7ad2bbba89c2dc59905648bca90365b1aa572f4
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	esm_if1_only	ridge	625	3	"{""alpha"": 100.0, ""dimensions"": 1024, ""inner_RMSE"": {""0.1"": 1.42929218780929, ""1.0"": 1.42929218780929, ""10.0"": 1.42929218780929, ""100.0"": 1.42929218780929}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	esm_if1_knn	knn	625	3	"{""inner_RMSE"": {""1"": 1.4292921878092897, ""3"": 1.42929218780929, ""5"": 1.4292921878092897, ""10"": 1.4292921878092897}, ""k"": 1}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm_if1_additive_full	additive	625	3	"{""alpha"": 100.0, ""dimensions"": 3072, ""inner_RMSE"": {""0.1"": 1.6446731389477922, ""1.0"": 1.5812409741553832, ""10.0"": 1.5012211655969365, ""100.0"": 1.433207000110253}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_esm_if1_additive_full	additive	625	3	"{""alpha"": 100.0, ""dimensions"": 3712, ""inner_RMSE"": {""0.1"": 1.641091101019755, ""1.0"": 1.5883228479023663, ""10.0"": 1.5061778778755983, ""100.0"": 1.426557246123255}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_esm_if1_additive_matched	additive	625	3	"{""alpha"": 1.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 1.1133117332276616, ""1.0"": 1.1096988961884724, ""10.0"": 1.1099763651885866, ""100.0"": 1.1616439572477606}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_esm_if1_bilinear	bilinear	625	3	"{""alpha"": 100.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 2.8149739705882446, ""1.0"": 2.2103844323264146, ""10.0"": 1.5039085662740708, ""100.0"": 1.2166325757475662}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_esm_if1_bilinear_permuted	bilinear	625	3	"{""alpha"": 10.0, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 2.808319490388958, ""1.0"": 1.834029976437645, ""10.0"": 0.9036747312544786, ""100.0"": 1.1158122216086352}}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	ecfp_esm2_esm_if1_film	film	625	3	"{""parameter_count"": 1249, ""selected_epoch"": 15, ""validation_scores"": {""0.0001"": 0.729592216737458, ""0.001"": 0.7296197506574631, ""0.01"": 0.7298975893439377}, ""weight_decay"": 0.0001}"	5484778c519c053ab4db4c5898cb0e4e225258e92a6d4827be7af6a24e0f4c03
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	gmolai_esm2_esm_if1_additive_matched	additive	621	3	"{""alpha"": 100.0, ""dimensions"": 96, ""inner_RMSE"": {""0.1"": 1.5064647426592472, ""1.0"": 1.4663412880743174, ""10.0"": 1.4509241201177725, ""100.0"": 1.4005136260139308}}"	f159631ab531566a7bc2c115b7ad2bbba89c2dc59905648bca90365b1aa572f4
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	gmolai_esm2_esm_if1_bilinear	bilinear	621	3	"{""alpha"": 0.1, ""dimensions"": 1120, ""inner_RMSE"": {""0.1"": 1.3286754329435309, ""1.0"": 1.6129577639678065, ""10.0"": 1.3476330540536636, ""100.0"": 1.414917514503521}}"	f159631ab531566a7bc2c115b7ad2bbba89c2dc59905648bca90365b1aa572f4
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-003	gmolai_ridge	ridge	621	3	"{""alpha"": 100.0, ""dimensions"": 384, ""inner_RMSE"": {""0.1"": 1.9166448538501295, ""1.0"": 1.8287093330576851, ""10.0"": 1.7886384044770907, ""100.0"": 1.5763358111832497}}"	f159631ab531566a7bc2c115b7ad2bbba89c2dc59905648bca90365b1aa572f4
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	global_mean	mean	626	2	"{""mean"": 7.874425286478746e-17}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	target_training_mean	target_mean	626	2	"{""centred_target_training_mean"": 0.0}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	ecfp_ridge	ridge	626	2	"{""alpha"": 100.0, ""dimensions"": 2048, ""inner_RMSE"": {""0.1"": 1.9834029769525034, ""1.0"": 1.8789335081402823, ""10.0"": 1.7603268234064182, ""100.0"": 1.5575412936355493}}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	esm2_sequence_ridge	ridge	626	2	"{""alpha"": 100.0, ""dimensions"": 640, ""inner_RMSE"": {""0.1"": 1.375934391654225, ""1.0"": 1.375934391654225, ""10.0"": 1.375934391654225, ""100.0"": 1.375934391654225}}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	ecfp_esm2_additive_no_pocket	additive	626	2	"{""alpha"": 100.0, ""dimensions"": 2688, ""inner_RMSE"": {""0.1"": 2.0560266880327673, ""1.0"": 1.944803218454546, ""10.0"": 1.7776616960119334, ""100.0"": 1.5285870101611354}}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	ecfp_knn	knn	626	2	"{""inner_RMSE"": {""1"": 1.1891353459373755, ""3"": 1.151674300004999, ""5"": 1.1665782257723774, ""10"": 1.1619119374812512}, ""k"": 3}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	esm2_sequence_knn	knn	626	2	"{""inner_RMSE"": {""1"": 1.375934391654225, ""3"": 1.3759343916542248, ""5"": 1.3759343916542246, ""10"": 1.3759343916542246}, ""k"": 5}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	global_structure_knn	knn	626	2	"{""inner_RMSE"": {""1"": 1.375934391654225, ""3"": 1.3759343916542246, ""5"": 1.3759343916542246, ""10"": 1.3759343916542246}, ""k"": 3}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	pocket_structure_knn	knn	626	2	"{""inner_RMSE"": {""1"": 1.375934391654225, ""3"": 1.3759343916542248, ""5"": 1.3759343916542246, ""10"": 1.3759343916542246}, ""k"": 5}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	descriptor_only	ridge	626	2	"{""alpha"": 100.0, ""dimensions"": 116, ""inner_RMSE"": {""0.1"": 1.3759343916542246, ""1.0"": 1.3759343916542246, ""10.0"": 1.3759343916542246, ""100.0"": 1.3759343916542246}}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
scaffold	S2	scaffold-G3S-da8fc773cdc768de-SC-004	descriptor_knn	knn	626	2	"{""inner_RMSE"": {""1"": 1.375934391654225, ""3"": 1.3759343916542246, ""5"": 1.3759343916542246, ""10"": 1.3759343916542246}, ""k"": 3}"	cd083c044878aadc6cd3dc3f6e201b8ea2226523f0fa1d211b395af6c880b6fc
